Muni Code,Entity Name,County,Class Description,Fiscal Year End Date,Months in Fiscal Period,Enrollment,Full Value,Debt Outstanding,Real Property Taxes,Special Assessments,Star Payments,Payments in Lieu of Taxes,Gain from Sale of Tax Acquired Property,Interest & Penalties,Miscellaneous Tax Items,Sales Tax,Sales Tax Distribution,Utilities Gross Receipts Tax,Miscellaneous Use Taxes,Franchises,Emergency Telephone System Surcharge,City Income Tax,Miscellaneous Non-Property Taxes,General Government Fees,Education Fees,Public Safety Fees,Health Fees,Transportation Fees,Social Service Fees,Economic Development Fees,Culture and Recreation Fees,Community Services Fees,Utility Fees,Sanitation Fees,Miscellaneous Fees,General Government Charges,Education Charges,Public Safety Charges,Health Charges,Transportation Charges,Social Services Charges,Culture and Recreation Charges,Community Services Charges,Utility Charges,Sanitation Charges,Debt Service Charges,Miscellaneous Intergovernmental Charges,Interest and Earnings,Rental of Property,Sale of Property,Fines,Forfeitures,Compensation for Loss,Library Grants from Local Governments,Miscellaneous Grants from Local Governments,Gifts,Employee Contributions,Miscellaneous Revenues,,State Aid - General Government,State Aid - Education,State Aid - Health,State Aid - Public Safety,State Aid - Transportation,State Aid - Social Services,State Aid - Economic Development,State Aid - Culture and Recreation,State Aid - Community Services,State Aid - Utilities,State Aid - Sanitation,Unrestricted State Aid,Miscellaneous State Aid,Mortgage Tax,Federal Aid - General Government,Federal Aid - Education,Federal Aid - Public Safety,Federal Aid - Health,Federal Aid - Transportation,Federal Aid - Social Services,Federal Aid - Economic Development,Federal Aid - Culture and Recreation,Federal Aid - Community Services,Federal Aid - Utilities,Federal Aid - Sanitation,Miscellaneous Federal Aid,,Sale of Obligations,BANS Redeemed from Appropriations,Miscellaneous Debt Proceeds,Transfers,Miscellaneous Other Sources,,Operations,Administration,County Distribution of Sales Tax,Miscellaneous General Government,Zoning and Planning,Judgements,Instruction,Instructional Support,Pupil Services,Education - Transportation,Student Activities,Community College,Miscellaneous Education,Public Safety Administration,Police,Fire Protection,Emergency Response,Correctional Services,Disaster Response,Homeland Security and Civil Defense,Miscellaneous Public Safety,Public Health Administration,Public Health Services,Mental Health Services,Environmental Services,Public Health Facilities,Miscellaneous Public Health,Highways,Highway Services to Other Govts,Bus Service,Airports,Rail Service,Waterways,Transportation Facilities,Transportation Ancillary,Miscellaneous Transportation,Public Facilities,Miscellaneous Social Services,Social Service Administration,Financial Assistance,Medicaid,Non-Medicaid Medical Assistance,Housing Assistance,Employment Services,Youth Services,Economic Development Administration,Development Infrastructure,Promotion,Economic Development Grants,Miscellaneous Economic Development,Recreation Services,Adult Recreation,Youth Recreation,Library,Miscellaneous Cultural and Recreation,Cultural Services,Constituent Services,Elder Services,Natural Resources,Student Census,Miscellaneous Community Services,Water,Electricity,Natural Gas,Steam,Sewer,Storm Sewer,Refuse and Garbage,Landfill Closures,Drainage,Miscellaneous Sanitation,Retirement - State/Local,Retirement - Police & Fire,Retirement - Teacher,LOSAP / Miscellaneous,Social Security,Medical Insurance,Disability Insurance,Life Insurance,Worker's Compensation,Unemployment Insurance,Union Benefits Program,Unclassified Employee Benefits,Debt Principal,Interest on Debt,Total Expenditures,,Total Expenditures and Other Uses
460700200100,Addison Central School District,Steuben,Central,06/30/2021,12,951,437398868,26070589,6176809,0,1094062,326932,0,21004,0,0,0,0,0,0,0,0,0,0,43719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745469,17923,18679,0,0,1045,0,0,15417,0,899099,9360158,0,24086860,0,0,0,0,0,0,0,0,0,0,0,0,0,1343052,0,0,0,564419,0,0,0,0,0,0,35354489,1778852,1015000,5950000,581467,0,44679808,8509194,1185460,0,0,0,0,16183525,1163253,739265,1448794,335739,0,10650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375813,0,774480,0,824924,3636189,0,0,70562,3041,0,449787,9340000,800458,45879308,581467,46460775
300608200100,Adirondack Central School District,Oneida,Independent Superintendent,06/30/2021,12,1115,739597518,25256543,9071319,0,1187367,53586,0,20993,0,0,0,0,0,0,0,0,0,0,64702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160597,0,56808,0,0,580,0,0,92984,0,706412,11415348,0,17710318,0,0,0,0,0,0,0,0,0,0,0,0,0,1221737,31459,0,0,635468,0,0,0,0,0,0,31014330,0,707200,0,122630,0,31844160,9893590,850855,0,0,0,1300,12329631,747778,580647,1710032,219061,0,48676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569627,0,807160,0,888857,5966922,34192,0,200833,-449,0,318,2072200,658348,37579578,122630,37702208
080700300100,Afton Central School District,Chenango,Central,06/30/2021,12,470,235591761,5735421,4012870,0,702071,4033,0,22936,0,0,0,0,0,0,0,0,0,0,2540,0,0,0,0,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,21646,22346,23990,0,0,0,0,0,0,0,41558,4854806,0,10851298,0,0,0,0,0,0,0,0,0,0,0,0,0,957500,17580,0,0,380374,0,0,0,0,0,0,17061558,271500,0,0,58899,0,17391957,4179844,743254,0,0,0,0,6250474,921788,437462,898917,175195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270937,0,442130,0,482479,2198991,0,10091,92548,0,0,12410,858410,135312,18113602,58496,18172098
140758200100,Akron Central School District,Erie,Central,06/30/2021,12,1240,736174069,18579581,8787519,0,1280197,627069,0,11757,0,0,1338031,0,0,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2474013,64335,0,66931,0,0,3758,0,0,47342,0,292066,14994264,0,17289442,0,0,0,0,0,0,0,0,0,0,0,0,0,1161738,6005,0,0,811574,0,0,0,0,0,0,34263023,0,308176,0,3866859,0,38438058,7760049,989085,0,5160,0,0,14389522,1534753,842947,1542429,520421,0,48993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487925,0,1123197,0,980951,3303060,0,10087,191739,0,0,125080,3448176,697969,38001543,3866859,41868402
010501000000,Albany City School District,Albany,City Public School,06/30/2021,12,11352,5283590369,184990733,112571319,0,7072446,7121962,0,453133,0,0,0,4074088,0,0,0,0,0,0,476392,0,0,0,0,0,0,0,0,0,0,0,0,0,1421132,0,0,0,0,0,0,0,0,1809024,79042,5324,0,0,478568,0,0,2025,0,6721907,142286362,0,122504882,0,0,0,0,0,0,0,0,0,0,0,0,0,14980447,0,0,0,3983199,0,0,0,0,0,0,283754890,0,1710000,0,424956,0,285889846,40368048,2760556,0,732227,0,0,148931726,7031608,14785775,8160055,713805,0,82878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3032477,0,7426787,0,7104314,32090829,0,983,1234576,341083,28140,2781563,11992536,5595043,295195009,424956,295619965
340600500100,Albion Central School District,Orleans,Independent Superintendent,06/30/2021,12,1708,607357478,0,6968860,0,1480234,29907,0,16945,0,0,151,0,0,0,0,0,0,0,28498,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,64437,4410,3583,0,0,3800,0,0,32956,0,263761,8897744,0,28338144,0,0,0,0,0,0,0,0,0,0,0,0,0,1936172,46302,0,0,678787,0,0,0,0,0,0,39897149,0,0,0,548095,0,40445244,2667422,883937,0,0,0,0,17399047,1863901,478800,2254738,669841,0,24185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382849,0,1242273,0,1173716,4337137,0,0,139239,0,0,285718,0,0,33843357,548095,34391452
140600700100,Alden Central School District,Erie,Independent Superintendent,06/30/2021,12,1476,1051901546,34841137,13710850,0,2025523,49795,0,6229,0,0,2363427,0,0,0,0,0,0,0,188423,0,0,0,0,0,0,0,0,0,0,0,0,0,34646,0,0,0,0,0,0,0,0,621264,15000,101108,0,0,0,0,0,1608,0,278601,19396474,0,15057491,0,0,0,0,0,0,0,0,0,0,0,0,0,1140371,17301,0,0,642509,0,0,0,0,0,0,36254146,13655000,0,0,257250,0,50166396,12968740,840924,0,2732,0,0,15052153,1724479,1023345,1940007,468642,0,63061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602358,0,1144445,0,1198965,4204163,9021,2739,239010,0,8306,120721,717613,222858,42554282,262673,42816955
180700800200,Alexander Central School District,Genesee,Central,06/30/2021,12,737,309431686,1075000,5106569,0,1079428,0,0,11858,0,0,0,0,0,0,0,0,0,0,140561,0,0,0,0,0,0,0,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,20519,0,304,0,0,12916,0,0,276,0,479959,6861890,0,11456751,0,0,0,0,0,0,0,0,0,0,0,0,0,436804,5170,0,0,74901,0,0,0,0,0,0,18835516,0,0,0,3183949,0,22019465,2363415,631324,0,0,0,0,8878672,354351,415971,992977,217059,0,11408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306143,0,605609,0,625170,1855084,0,0,52843,0,0,68150,285000,63850,17730465,3183949,20914414
220700900200,Alexandria Central School District,Jefferson,Central,06/30/2021,12,458,654959541,6204061,7356208,0,367944,0,0,14020,0,0,0,0,0,0,0,0,0,0,2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7640,500,25182,0,0,5035,0,0,11780,0,153248,7944460,0,5131198,0,0,0,0,0,0,0,0,0,0,0,0,0,466113,0,0,0,343043,0,0,0,0,0,0,13884814,277500,0,0,1774750,0,15937064,1652032,531013,0,0,0,0,4990421,636928,337519,958795,153611,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175867,0,381718,0,409267,2052090,0,0,60926,21925,0,131511,658253,189545,13341921,1774750,15116671
020701000100,Alfred-Almond Central School District,Allegany,Central,06/30/2021,12,558,229316156,10033000,4366475,0,802622,0,0,9276,0,0,0,0,0,0,0,0,0,0,8236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44519,0,0,0,0,0,0,31359,37131,0,24228,0,400,-1540,0,0,143,0,339815,5662664,0,8362515,0,0,0,0,0,0,0,0,0,0,0,0,0,373072,0,0,0,300012,0,0,0,0,0,0,14698263,239000,0,0,161944,0,15099207,4595565,566398,0,0,0,0,5889960,403357,229995,795430,140801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,162241,0,422155,0,426894,1613268,0,0,60221,0,0,32788,1167592,284985,16792650,129647,16922297
