Muni Code,Entity Name,County,Class Description,Fiscal Year End Date,Months in Fiscal Period,Enrollment,Full Value,Debt Outstanding,Real Property Taxes,Special Assessments,Star Payments,Payments in Lieu of Taxes,Gain from Sale of Tax Acquired Property,Interest & Penalties,Miscellaneous Tax Items,Sales Tax,Sales Tax Distribution,Utilities Gross Receipts Tax,Miscellaneous Use Taxes,Franchises,Emergency Telephone System Surcharge,City Income Tax,Miscellaneous Non-Property Taxes,General Government Fees,Education Fees,Public Safety Fees,Health Fees,Transportation Fees,Social Service Fees,Economic Development Fees,Culture and Recreation Fees,Community Services Fees,Utility Fees,Sanitation Fees,Miscellaneous Fees,General Government Charges,Education Charges,Public Safety Charges,Health Charges,Transportation Charges,Social Services Charges,Culture and Recreation Charges,Community Services Charges,Utility Charges,Sanitation Charges,Debt Service Charges,Miscellaneous Intergovernmental Charges,Interest and Earnings,Rental of Property,Sale of Property,Fines,Forfeitures,Compensation for Loss,Library Grants from Local Governments,Miscellaneous Grants from Local Governments,Gifts,Employee Contributions,Miscellaneous Revenues,,State Aid - General Government,State Aid - Education,State Aid - Health,State Aid - Public Safety,State Aid - Transportation,State Aid - Social Services,State Aid - Economic Development,State Aid - Culture and Recreation,State Aid - Community Services,State Aid - Utilities,State Aid - Sanitation,Unrestricted State Aid,Miscellaneous State Aid,Mortgage Tax,Federal Aid - General Government,Federal Aid - Education,Federal Aid - Public Safety,Federal Aid - Health,Federal Aid - Transportation,Federal Aid - Social Services,Federal Aid - Economic Development,Federal Aid - Culture and Recreation,Federal Aid - Community Services,Federal Aid - Utilities,Federal Aid - Sanitation,Miscellaneous Federal Aid,,Sale of Obligations,BANS Redeemed from Appropriations,Miscellaneous Debt Proceeds,Transfers,Miscellaneous Other Sources,,Operations,Administration,County Distribution of Sales Tax,Miscellaneous General Government,Zoning and Planning,Judgements,Instruction,Instructional Support,Pupil Services,Education - Transportation,Student Activities,Community College,Miscellaneous Education,Public Safety Administration,Police,Fire Protection,Emergency Response,Correctional Services,Disaster Response,Homeland Security and Civil Defense,Miscellaneous Public Safety,Public Health Administration,Public Health Services,Mental Health Services,Environmental Services,Public Health Facilities,Miscellaneous Public Health,Highways,Highway Services to Other Govts,Bus Service,Airports,Rail Service,Waterways,Transportation Facilities,Transportation Ancillary,Miscellaneous Transportation,Public Facilities,Miscellaneous Social Services,Social Service Administration,Financial Assistance,Medicaid,Non-Medicaid Medical Assistance,Housing Assistance,Employment Services,Youth Services,Economic Development Administration,Development Infrastructure,Promotion,Economic Development Grants,Miscellaneous Economic Development,Recreation Services,Adult Recreation,Youth Recreation,Library,Miscellaneous Cultural and Recreation,Cultural Services,Constituent Services,Elder Services,Natural Resources,Student Census,Miscellaneous Community Services,Water,Electricity,Natural Gas,Steam,Sewer,Storm Sewer,Refuse and Garbage,Landfill Closures,Drainage,Miscellaneous Sanitation,Retirement - State/Local,Retirement - Police & Fire,Retirement - Teacher,LOSAP / Miscellaneous,Social Security,Medical Insurance,Disability Insurance,Life Insurance,Worker's Compensation,Unemployment Insurance,Union Benefits Program,Unclassified Employee Benefits,Debt Principal,Interest on Debt,Total Expenditures,,Total Expenditures and Other Uses
460700200100,Addison Central School District,Steuben,Central,06/30/2023,12,970,480047333,15315000,6357864,0,986296,340294,0,19382,0,0,0,0,0,0,0,0,0,0,98033,0,0,0,0,0,0,0,0,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,1413660,21798,36839,0,0,59695,0,0,11575,0,589844,9936555,0,26203066,0,0,0,0,0,0,0,0,0,0,0,0,0,2685744,0,0,0,735820,0,0,0,0,0,0,39561185,6900000,3060047,100789,2145526,0,51767547,3720235,1428399,0,0,0,0,17575976,1302085,722517,1849937,459784,0,17781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330513,0,853313,0,876073,3892892,0,0,81362,1264,0,742447,5422593,764135,40077935,2145526,42223461
300608200100,Adirondack Central School District,Oneida,Independent Superintendent,06/30/2023,12,1106,801294273,24058774,9547556,0,1095411,100603,0,16573,0,0,0,0,0,0,0,0,0,0,20713,0,0,0,0,0,0,0,0,0,1219,0,0,0,0,0,0,0,0,0,0,0,0,210488,500,138828,0,0,5945,0,0,75212,0,852152,12065200,0,19488381,0,0,0,0,0,0,0,0,0,0,0,0,0,2409548,23685,0,0,947963,0,0,0,0,0,0,34934777,0,826179,0,1127808,0,36888764,3397146,946633,0,0,0,191486,13853665,1021300,480024,2177385,415860,0,51377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429038,0,887709,0,960177,6625706,31195,0,182150,15609,0,283601,2556126,1027791,35536185,1127808,36663993
080700300100,Afton Central School District,Chenango,Central,06/30/2023,12,457,262819924,19594400,4212041,0,641615,4140,0,19951,0,0,0,0,0,0,0,0,0,0,43576,0,0,0,0,0,0,0,0,0,12109,0,0,0,0,0,0,8649,0,0,0,0,0,506872,24514,64681,0,0,102954,0,0,0,0,240310,5881412,0,12460772,0,0,0,0,0,0,0,0,0,0,0,0,0,1929087,11954,0,0,454453,0,0,0,0,0,0,20737678,265000,0,0,894605,0,21897283,8114468,847941,0,2479,0,0,7820547,1065275,549279,1148283,296817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239978,0,480644,0,559289,2144885,0,10686,68520,1327,0,150645,902004,749179,25168548,894605,26063153
140758200100,Akron Central School District,Erie,Central,06/30/2023,12,1227,962637673,15639088,9125203,0,1043183,798263,0,13518,0,0,1539990,0,0,0,0,0,0,0,28603,0,0,0,0,0,0,0,0,0,6580,0,0,0,0,0,0,0,0,0,0,0,1759883,424681,7394,284072,0,0,5997,0,0,50074,0,368364,15455805,0,18233508,0,0,0,0,0,0,0,0,0,0,0,0,0,2776740,0,0,0,747916,0,0,0,0,0,0,37213969,0,370781,0,3183751,0,40768501,2635369,973380,0,2846,0,0,16581782,2380281,920180,2051124,657285,0,69266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388635,0,1356979,0,1092519,3527920,0,13925,190505,17083,0,343400,2730781,710478,36643738,3183751,39827489
010501000000,Albany City School District,Albany,City Public School,06/30/2023,12,11244,6130435438,221292948,116302913,0,6048359,7367188,0,466601,0,0,0,3867197,0,0,0,0,0,0,7314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3707272,5031,0,0,0,147086,0,0,5265,0,6220778,144145004,30199,148976040,0,0,0,0,0,0,0,0,0,0,0,0,0,25202037,0,0,0,3523792,0,0,0,0,0,0,321877072,0,0,0,0,0,321877072,30827327,3524347,0,480138,0,0,153832681,9468597,30362777,10222747,1403658,0,64990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542975,0,9028114,0,8031330,44062638,0,0,1226852,-238,0,5266676,11663240,7876131,328884980,0,328884980
340600500100,Albion Central School District,Orleans,Independent Superintendent,06/30/2023,12,1656,695878955,0,7181949,0,1267293,18917,0,19895,0,0,0,0,0,0,0,0,0,0,37846,0,0,0,0,0,0,0,0,0,7481,0,0,0,0,0,0,0,0,0,0,0,0,836367,4455,152841,0,0,9976,0,0,26622,0,205320,9768962,0,30707810,0,0,0,0,0,0,0,0,0,0,0,0,0,3640936,22058,0,0,625684,0,0,0,0,0,0,44765450,0,0,0,630785,0,45396235,5071236,621960,0,0,0,0,19937132,2079291,1245267,3309323,677480,0,37510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271070,0,1363619,0,1186524,4691009,0,0,103364,322,0,285198,10664,188,40979211,630785,41609996
140600700100,Alden Central School District,Erie,Independent Superintendent,06/30/2023,12,1499,1192332873,19158302,14688637,0,1787600,51655,0,6924,0,0,2384607,0,0,0,0,0,0,0,190857,0,0,0,0,0,0,0,0,0,529,0,0,0,46969,0,0,0,0,0,0,0,0,508666,15000,429765,0,0,0,0,0,14030,0,369457,20494696,0,16537824,0,0,0,0,0,0,0,0,0,0,0,0,0,2098265,25499,0,0,470317,0,0,0,0,0,0,39626601,0,0,0,193665,0,39820266,4352592,918577,0,6930,0,0,16024278,1861052,1099506,2151819,565042,0,23580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487635,0,1268777,0,1236808,4080810,7344,2937,235378,4269,8361,381232,1887710,544721,37149358,193665,37343023
180700800200,Alexander Central School District,Genesee,Central,06/30/2023,12,702,369059440,7923200,5250162,0,956828,0,0,7791,0,0,0,0,0,0,0,0,0,0,108599,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,282519,0,984,0,0,1778,0,0,8700,0,416248,7044609,0,13034551,0,0,0,0,0,0,0,0,0,0,0,0,0,1262183,4031,0,0,59899,0,0,0,0,0,0,21405273,0,0,0,1139721,0,22544994,8038362,902618,0,0,0,0,10130844,418541,449492,1289634,394184,0,11990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246086,0,651997,0,606787,2123355,0,0,9903,-2426,0,469794,305000,39250,26126142,1139721,27265863
220700900200,Alexandria Central School District,Jefferson,Central,06/30/2023,12,443,737117123,9870000,7827931,0,337908,0,0,12713,0,0,0,0,0,0,0,0,0,0,10317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,285189,0,40123,0,0,62747,0,0,35515,0,707382,9343825,0,5459643,0,0,0,0,0,0,0,0,0,0,0,0,0,780743,0,0,0,228897,0,0,0,0,0,0,15813108,315000,0,0,748363,0,16876471,2183319,599493,0,0,0,0,10301633,736962,342728,1483303,226131,0,6083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206249,0,445019,0,467371,2244955,0,0,64983,1964,0,218138,757770,231146,20517247,748363,21265610
020701000100,Alfred-Almond Central School District,Allegany,Central,06/30/2023,12,533,266637690,7839400,4520933,0,698051,0,0,5694,0,0,0,0,0,0,0,0,0,0,5732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63675,0,0,0,0,0,0,6140,11968,0,143801,0,0,0,0,0,0,0,340687,5796681,0,9897202,0,0,0,0,0,0,0,0,0,0,0,0,0,2106299,14342,0,0,268802,0,0,0,0,0,0,18083326,264400,0,0,245389,0,18593115,2273221,629846,0,0,0,0,8639046,500790,347025,936695,337668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,135445,0,472840,0,467066,1364772,0,0,42340,8701,0,150652,1211000,328736,17846843,245389,18092232
040701100100,Allegany-Limestone Central School District,Cattaraugus,Central,06/30/2023,12,1020,528907765,18115000,6225844,0,929952,72217,0,6813,0,0,0,0,0,0,0,0,0,0,20128,0,0,0,0,0,0,0,0,0,6276,0,0,0,0,0,0,0,0,0,0,0,0,342294,1510,177300,0,0,33488,0,0,2130,0,843140,8661092,0,19220848,0,0,0,0,0,0,0,0,0,0,0,0,0,1376762,23229,0,0,580507,0,0,0,0,0,0,29862438,2205000,0,0,3048465,0,35115903,3590148,1036476,0,19087,0,0,12638909,1815654,711752,1580512,378961,0,102916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283657,0,799399,0,812937,1613959,0,0,58378,763,-14945,221837,1455000,905832,28011232,3048465,31059697
350700600200,Altmar-Parish-Williamstown Central School District,Oswego,Central,06/30/2023,12,1013,533348254,5310000,5482619,0,751849,45802,0,17217,0,0,0,0,0,0,0,0,0,0,29862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214446,1178,87187,0,0,8735,0,0,343953,0,738584,8721432,0,27264045,0,0,0,0,0,0,0,0,0,0,0,0,0,2890899,32254,0,0,1059164,0,0,0,0,0,0,39967794,0,0,6320000,380914,0,46668708,4518454,1207091,0,0,0,0,18377871,1688294,660079,2701665,492255,0,103419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452448,0,1142945,0,1088771,4781723,0,4082,222395,4185,0,658568,2010000,359883,40474128,380914,40855042
470925000300,Amagansett Union Free School District,Suffolk,Union Free,06/30/2023,12,102,7093911333,0,10751000,0,16022,98201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44756,0,0,0,0,13908,0,0,0,0,85945,11009832,0,435899,0,0,0,0,0,0,0,0,0,0,0,0,0,85949,0,0,0,1433,0,0,0,0,0,0,11533113,0,0,0,300054,0,11833167,1170841,698115,0,0,0,0,5923624,233047,259709,257276,104862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,0,0,0,0,0,0,0,0,0,0,0,98577,0,393670,0,388903,1545475,27867,0,4028,2524,0,7259,0,0,11116850,300054,11416904
140601900100,Amherst Central School District,Erie,Independent Superintendent,06/30/2023,12,2822,2444077508,39554533,35418086,0,3286339,753276,0,0,0,0,4760306,0,0,0,0,0,0,0,524431,0,0,0,0,0,0,0,0,0,13586,0,0,0,611401,0,0,0,0,0,0,0,77805,512919,21623,449712,0,0,860848,0,0,48086,0,1194740,48533158,73638,23852162,0,0,0,0,0,0,0,0,0,0,0,0,0,3590505,0,0,0,1780709,0,0,0,0,0,0,77830172,0,0,544533,3635815,0,82010520,5768377,1332036,0,2858,0,0,35405082,2628455,3116543,4550521,1197491,0,737557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605124,0,2754910,0,2437873,7832990,0,22518,318608,7878,0,914134,4559855,1706470,75943663,3635815,79579478
